Yep
10.41402099385775,75.01505003235637,
8.16837885241794,75.01939461904935,
9.378897480668497,75.02549144236438,
Yep
11.60817761463185,75.09032419737962,
9.635288319369147,75.0904202103452,
13.273228149261207,75.08739580192909,
Yep
11.815468621796562,75.44247575192554,
4.72972972972973,75.43789113281858,
12.894341512268404,75.45399730779644,
Yep
9.478396042300187,75.42044077632244,
6.853352984524687,75.42689764825842,
10.56584877315974,75.42382523335951,
9.386733416770966,75.42651359639606,
8.16837885241794,75.42159293190953,
11.761761761761763,75.40759904217465,
9.366391184573002,75.41148756728109,
9.787234042553191,75.41170359645366,
